hostname_length,path_length,double_slash_in_path,has_ip,subdomain_cnt,suspicious_tokens,has_at,hyphen_count,digit_count,entropy,domain_age_days,ssl_days_left,has_login_form,num_inputs,num_iframes,num_scripts,meta_refresh,suspicious_js,ext_favicon,label_encoded
21,46,0,0,0,0,0,0,0,4.142538373729612,-1,-999,0,0,0,0,0,0,0,1
19,99,0,0,1,3,0,0,4,4.956440798441592,10466,61,0,0,0,23,1,1,0,1
19,138,0,0,1,3,0,0,32,4.975289691139577,-1,-999,0,0,0,0,0,0,0,1
20,47,1,0,0,0,0,0,0,4.192892902630062,2668,65,0,0,0,0,0,0,0,1
19,38,0,0,1,3,0,0,0,4.2199608538576365,10728,-999,0,0,0,0,0,0,0,1
7,8,0,0,0,0,0,0,2,3.8796640049025943,4639,277,0,0,0,0,0,0,0,1
39,220,0,0,1,1,0,2,44,5.63635096539869,-1,-999,0,0,0,0,0,0,0,1
15,90,0,0,1,0,0,0,11,5.23690581710028,10466,61,0,0,0,1,0,0,0,1
11,29,0,0,0,0,0,0,5,4.349712458420389,-1,-999,0,0,0,0,0,0,0,1
9,64,0,0,0,1,0,0,3,4.508025355416167,603,-999,0,0,0,4,0,0,0,1
22,17,0,0,0,1,0,0,0,4.083587370023807,-1,-999,0,0,0,0,0,0,0,1
9,4,0,0,0,0,0,0,0,3.584183719779189,4193,39,0,12,0,8,0,0,0,1
6,7,0,0,0,0,0,0,3,3.684183719779189,7629,61,0,0,0,0,0,0,0,1
22,19,0,0,0,1,0,0,0,4.089661719245795,-1,-999,0,0,0,0,0,0,0,1
22,61,0,0,0,0,0,0,33,4.836189419766403,-1,-999,0,0,0,0,0,0,0,1
22,35,0,0,0,0,0,0,0,3.940120407472074,-1,-999,0,0,0,0,0,0,0,1
22,34,0,0,0,0,0,0,0,3.953727885782607,-1,-999,0,0,0,0,0,0,0,1
12,10,0,0,0,0,0,0,0,3.8404025467025056,-1,-999,0,0,0,0,0,0,0,1
12,9,0,0,0,0,0,0,0,3.869331261111518,-1,-999,0,0,0,0,0,0,0,1
12,23,0,0,0,0,0,0,0,4.203837733233674,-1,-999,0,0,0,0,0,0,0,1
12,22,0,0,0,0,0,0,0,4.2411023092322955,-1,-999,0,0,0,0,0,0,0,1
33,22,0,0,0,0,0,0,0,4.081776207932835,-1,-999,0,0,0,0,0,0,0,1
33,21,0,0,0,0,0,0,0,4.086796257600367,-1,-999,0,0,0,0,0,0,0,1
33,33,0,0,0,1,0,0,0,4.1499633887350225,-1,-999,0,0,0,0,0,0,0,1
33,40,0,0,0,0,0,0,0,4.125830088524209,-1,-999,0,0,0,0,0,0,0,1
33,20,0,0,0,1,0,0,0,4.064468304875446,-1,-999,0,0,0,0,0,0,0,1
33,21,0,0,0,1,0,0,0,4.059344256933032,-1,-999,0,0,0,0,0,0,0,1
33,20,0,0,0,1,0,0,0,4.064468304875446,-1,-999,0,0,0,0,0,0,0,1
33,38,0,0,0,1,0,0,0,4.158433194756151,-1,-999,0,0,0,0,0,0,0,1
33,24,0,0,0,1,0,0,0,4.0472687970803864,-1,-999,0,0,0,0,0,0,0,1
33,30,0,0,0,0,0,0,0,4.103476411618904,-1,-999,0,0,0,0,0,0,0,1
33,29,0,0,0,0,0,0,0,4.105671965497191,-1,-999,0,0,0,0,0,0,0,1
11,30,0,0,0,0,0,0,10,4.308208073322318,-1,69,0,0,0,0,0,0,0,1
11,31,0,0,0,0,0,0,10,4.279486946865809,9328,69,0,0,0,0,0,0,0,1
21,46,0,0,0,0,0,0,0,4.142538373729612,-1,-999,0,0,0,0,0,0,0,1
21,45,0,0,0,0,0,0,0,4.151331408873514,-1,-999,0,0,0,0,0,0,0,1
22,44,0,0,0,0,0,0,0,4.412446395018997,6941,83,0,0,0,1,0,0,0,1
17,25,0,0,0,0,0,0,4,4.555196640831665,-1,-999,0,0,0,0,0,0,0,1
22,43,0,0,0,0,0,0,0,4.428257078994289,6941,83,0,0,0,1,0,0,0,1
17,50,0,0,0,0,0,0,2,4.350817475038744,-1,-999,0,0,0,0,0,0,0,1
33,21,0,0,0,1,0,0,0,4.059344256933032,-1,-999,0,0,0,0,0,0,0,1
17,41,0,0,0,0,0,0,2,4.299484168114887,-1,-999,0,0,0,0,0,0,0,1
12,44,0,0,0,0,0,0,0,4.0982672815166605,-1,-999,0,0,0,0,0,0,0,1
19,36,0,0,0,0,0,0,0,4.255805585449008,4461,82,0,23,4,59,0,0,0,1
19,61,0,0,0,0,0,0,0,4.495975159529208,4461,82,0,23,4,59,0,0,0,1
13,231,0,0,0,3,0,0,18,4.844189658719308,8011,7,0,0,0,87,0,0,0,1
31,8,0,0,1,0,0,1,0,4.031623032511563,5714,262,0,0,1,0,0,0,0,1
8,27,0,0,0,0,0,0,0,3.8384811149492353,-1,-999,0,0,0,0,0,0,0,1
8,37,0,0,0,0,0,0,0,4.04870288329627,-1,-999,0,0,0,0,0,0,0,1
16,20,0,0,0,0,0,0,0,4.208485034316045,-1,-999,0,0,0,0,0,0,0,1
19,53,0,0,1,1,0,0,0,4.221787117343161,-1,-999,0,0,0,0,0,0,0,1
20,8,0,0,0,0,0,0,0,3.978864088188098,5676,70,0,3,1,17,0,0,0,1
9,63,0,0,0,1,0,0,0,4.111990364116714,7741,-999,0,0,0,0,0,0,0,1
9,64,0,0,0,1,0,0,0,4.103178646307768,7741,-999,0,0,0,0,0,0,0,1
19,6,0,0,0,0,0,0,3,4.218139062229566,-1,-999,0,0,0,0,0,0,0,1
19,30,0,0,0,0,0,0,3,4.209427360354675,-1,-999,0,0,0,0,0,0,0,1
13,9,0,0,0,0,0,0,0,3.978333581185264,-1,-999,0,0,0,0,0,0,0,1
12,18,0,0,0,0,0,0,0,4.003259028248121,-1,55,0,0,0,0,0,0,0,1
19,29,0,0,0,1,0,0,2,4.071216869688843,-1,-999,0,0,0,0,0,0,0,1
10,40,0,0,0,0,0,0,0,4.358089297546694,-1,-999,0,0,0,0,0,0,0,1
15,42,0,0,0,1,0,0,1,4.238761924449356,-1,-999,0,0,0,0,0,0,0,1
13,233,0,0,0,3,0,0,29,4.926814994632144,8011,7,0,0,0,87,0,0,0,1
11,49,0,0,0,0,0,0,6,4.117890309667014,-1,-999,0,0,0,0,0,0,0,1
19,52,0,0,0,0,0,0,0,4.5979442821618175,4461,82,0,23,4,59,0,0,0,1
11,48,0,0,0,0,0,0,6,4.132563672882938,-1,-999,0,0,0,0,0,0,0,1
21,16,0,0,0,0,0,0,2,4.191830766118722,-1,-999,0,0,0,0,0,0,0,1
19,138,0,0,1,3,0,0,38,5.048009543930023,10728,-999,0,0,0,0,0,0,0,1
21,16,0,0,0,0,0,0,2,4.191830766118722,-1,-999,0,0,0,0,0,0,0,1
22,12,0,0,1,0,0,0,1,4.259514199528965,-1,-999,0,0,0,0,0,0,0,1
22,41,0,0,0,0,0,0,0,4.037573868017659,-1,-999,0,0,0,0,0,0,0,1
19,138,0,0,1,3,0,0,52,4.960129638067253,10728,-999,0,0,0,0,0,0,0,1
22,46,0,0,0,0,0,0,0,4.062915650346338,-1,-999,0,0,0,0,0,0,0,1
22,46,0,0,0,0,0,0,0,4.164993192306941,-1,-999,0,0,0,0,0,0,0,1
19,18,0,0,0,1,0,0,0,3.9645580388459942,2313,68,0,0,0,0,0,0,0,1
21,1,0,0,2,0,0,0,0,3.83127625337525,-1,-999,0,0,0,0,0,0,0,1
20,18,0,0,0,0,0,0,0,4.1023125404856575,5676,70,0,2,0,8,0,0,0,1
22,46,0,0,0,0,0,0,0,4.164993192306941,-1,-999,0,0,0,0,0,0,0,1
26,15,0,0,1,0,0,0,0,4.147593366144261,5192,53,0,0,0,0,0,0,0,1
18,91,0,0,0,0,0,0,0,4.318066763225859,-1,-999,0,0,0,0,0,0,0,1
16,13,0,0,0,0,0,0,0,4.016875695766564,-1,-999,0,0,0,0,0,0,0,1
23,4,0,0,1,0,0,0,0,3.7970421653407156,9215,-999,0,0,0,1,0,0,0,1
33,57,0,0,0,1,0,0,21,4.738290550372784,-1,-999,0,0,0,0,0,0,0,1
19,30,0,0,0,2,0,0,0,4.27434650362967,2313,68,0,0,0,0,0,0,0,1
10,17,0,0,0,0,0,0,0,4.208806871223069,-1,28,0,0,0,0,0,0,0,1
14,13,0,0,0,0,0,0,0,3.7999793850498294,-1,-999,0,0,0,0,0,0,0,1
23,43,0,0,0,1,0,0,2,4.39297173826528,-1,-999,0,0,0,0,0,0,0,1
18,16,0,0,0,0,0,0,4,4.314749870418975,-1,-999,0,0,0,0,0,0,0,1
12,52,0,0,0,0,0,0,22,4.820118556210203,1880,-999,0,0,0,1,0,0,0,1
11,40,0,0,0,0,0,0,10,4.460816125478307,9328,69,0,0,0,0,0,0,0,1
15,54,0,0,0,0,0,0,15,4.647075501302163,-1,-999,0,0,0,0,0,0,0,1
25,17,0,0,0,0,0,1,0,4.19667018176084,-1,-999,0,0,0,0,0,0,0,1
40,21,0,0,1,0,0,1,5,4.533804892842332,5604,-999,0,0,0,0,0,0,0,1
19,32,0,0,0,0,0,0,0,4.251799693471167,-1,-999,0,0,0,0,0,0,0,1
19,17,0,0,0,0,0,0,0,4.1710515349105375,-1,-999,0,0,0,0,0,0,0,1
11,48,0,0,0,0,0,0,6,4.132563672882938,-1,-999,0,0,0,0,0,0,0,1
26,45,0,0,0,1,0,0,24,4.836764802712365,-1,-999,0,0,0,0,0,0,0,1
19,30,0,0,0,2,0,0,0,4.27434650362967,2313,68,0,0,0,0,0,0,0,1
19,24,0,0,0,2,0,0,0,4.185979129983103,2313,68,0,0,0,0,0,0,0,1
19,23,0,0,0,2,0,0,0,4.20667477350927,2313,68,0,0,0,0,0,0,0,1
10,43,0,0,0,0,0,0,7,4.5437164299115045,8951,-999,0,0,0,0,0,0,0,1
14,46,0,0,1,0,0,0,0,4.083850385226807,8548,-999,0,0,0,0,0,0,0,1
14,97,0,0,1,0,0,0,1,5.0841338946126,8548,-999,0,0,0,0,0,0,0,1
11,4,0,0,0,0,0,0,0,3.7544418457133455,10804,-999,0,0,0,0,0,0,0,1
11,5,0,0,0,0,0,0,0,3.7081320646586016,10804,-999,0,0,0,0,0,0,0,1
26,44,0,0,0,1,0,0,23,4.825309677582032,-1,-999,0,0,0,0,0,0,0,1
9,0,0,0,0,0,1,0,2,3.9898980954642878,9230,158,0,0,0,2,0,0,1,1
11,26,0,0,0,0,0,0,0,4.041104983260782,-1,-999,0,0,0,0,0,0,0,1
19,138,0,0,1,3,0,0,40,4.959576482662848,10728,-999,0,0,0,0,0,0,0,1
19,1,0,0,0,0,0,0,0,3.9582291686698783,-1,-999,0,0,0,0,0,0,0,1
20,20,0,0,0,0,0,0,1,4.193436331442806,-1,-999,0,0,0,0,0,0,0,1
17,46,0,0,1,0,0,0,6,4.422140789996859,10466,61,0,2,0,23,0,0,0,1
33,57,0,0,0,1,0,0,21,4.738290550372784,-1,-999,0,0,0,0,0,0,0,1
14,20,0,0,0,0,0,0,2,4.257078456355553,4968,74,0,0,0,0,0,0,0,1
17,33,0,0,0,0,0,0,0,4.083367656043838,-1,-999,0,0,0,0,0,0,0,1
20,32,0,0,0,0,0,0,0,4.382583838107301,-1,-999,0,0,0,0,0,0,0,1
20,33,0,0,0,0,0,0,0,4.366830129043385,-1,-999,0,0,0,0,0,0,0,1
10,89,0,0,0,0,0,0,4,5.163111529657019,-1,-999,0,0,0,0,0,0,0,1
15,37,0,0,0,0,0,0,0,4.253606880913456,-1,-999,0,0,0,0,0,0,0,1
17,5,0,0,0,0,0,0,0,4.064203408622266,-1,-999,0,0,0,0,0,0,0,1
11,135,0,0,0,0,0,0,21,4.863479693818781,7756,70,0,0,0,0,0,0,0,1
12,44,0,0,0,1,0,0,0,4.112865448795136,9363,87,0,0,0,0,0,0,0,1
17,6,0,0,0,0,0,0,0,4.031401845392172,-1,-999,0,0,0,0,0,0,0,1
20,26,0,0,1,1,0,1,0,4.146968568868466,-1,137,0,4,0,7,0,0,0,1
11,135,0,0,0,0,0,0,21,4.910728713863441,7756,70,0,0,0,0,0,0,0,1
13,135,0,0,0,0,0,0,23,4.9241978135632944,5314,-999,0,0,0,0,0,0,0,1
22,52,0,0,0,0,0,0,0,4.2694320653530715,-1,-999,0,0,0,0,0,0,0,1
11,135,0,0,0,0,0,0,21,4.910728713863441,7756,70,0,0,0,0,0,0,0,1
22,27,0,0,0,0,0,0,0,4.177279698572885,-1,-999,0,0,0,0,0,0,0,1
18,21,0,0,0,0,0,0,0,4.180639401474028,-1,-999,0,0,0,0,0,0,0,1
10,89,0,0,0,0,0,0,6,5.099981739917173,-1,-999,0,0,0,0,0,0,0,1
13,135,0,0,0,0,0,0,23,4.9241978135632944,5314,-999,0,0,0,0,0,0,0,1
13,135,0,0,0,0,0,0,23,4.918683278258305,5314,-999,0,0,0,0,0,0,0,1
18,26,0,0,0,0,0,0,1,4.10676903938396,6094,30,0,0,0,7,0,0,0,1
21,18,0,0,0,0,0,0,0,4.14564721724714,4254,-999,0,1,0,24,0,0,0,1
19,19,0,0,0,1,0,0,0,3.949984696657361,2313,68,0,0,0,0,0,0,0,1
12,90,0,0,0,0,0,0,26,5.043677357720001,5408,61,0,0,0,0,0,0,0,1
28,14,0,0,1,0,0,0,0,3.9638148851441657,-1,59,0,0,0,0,1,0,0,1
19,74,0,0,0,1,0,0,21,4.736014505759607,-1,34,0,0,0,0,0,0,0,1
38,86,0,0,1,1,0,2,17,5.097744511187452,-1,-999,0,0,0,0,0,0,0,1
26,21,0,0,0,2,0,0,0,4.111756836363458,4820,49,0,6,0,22,0,0,0,1
20,10,0,0,0,0,0,0,0,4.121219243831912,6106,35,0,4,0,11,0,0,0,1
11,8,0,0,0,0,0,0,0,3.8441065448145384,10804,-999,0,0,0,0,0,0,0,1
11,100,0,0,0,0,0,0,0,4.461883719622413,7756,70,0,0,0,0,0,0,0,1
12,29,0,0,0,0,0,0,5,4.321854365656767,-1,-999,0,0,0,0,0,0,0,1
17,35,0,0,0,0,0,0,0,4.261477956281426,-1,32,0,0,0,0,0,0,0,1
20,18,0,0,0,0,0,0,1,4.1694136517890765,-1,-999,0,0,0,0,0,0,0,1
19,33,0,0,0,0,0,0,0,4.124192100855835,-1,-999,0,0,0,0,0,0,0,1
15,224,0,0,0,0,0,0,51,4.925707928422055,10017,47,0,0,0,30,0,0,0,1
13,17,0,0,0,1,0,0,0,4.1185201770721855,-1,-999,0,0,0,0,0,0,0,1
15,36,0,0,0,0,0,0,0,3.9893509880999205,10017,47,0,0,0,30,0,0,0,1
20,61,0,0,0,0,0,0,0,4.069070257082653,6690,-999,0,0,0,1,0,0,0,1
17,28,0,0,0,0,0,0,4,4.439884429263502,-1,-999,0,0,0,0,0,0,0,1
19,20,0,0,0,0,0,0,0,4.110655033020253,1135,-999,0,0,0,0,0,0,0,1
10,66,0,0,0,0,0,0,27,4.6117296860620955,8517,42,0,1,0,7,0,0,0,1
17,29,0,0,0,0,0,0,4,4.4130037664177095,-1,-999,0,0,0,0,0,0,0,1
12,225,0,1,0,1,0,0,77,5.443991717591999,-1,-999,0,0,0,0,0,0,0,1
17,29,0,0,0,0,0,0,4,4.4130037664177095,-1,-999,0,0,0,0,0,0,0,1
15,31,0,0,0,0,0,0,0,4.0865295402294075,10017,47,0,0,0,30,0,0,0,1
15,210,0,0,0,0,0,0,74,4.961751294867796,10017,47,0,0,0,30,0,0,0,1
15,223,0,0,0,0,0,0,51,4.925011778606098,10017,47,0,0,0,30,0,0,0,1
16,194,1,0,0,0,0,0,121,4.828137531338513,-1,50,0,0,0,0,0,0,0,1
26,44,0,0,0,1,0,0,20,4.749020028479081,-1,-999,0,0,0,0,0,0,0,1
26,45,0,0,0,1,0,0,21,4.7454902452923164,-1,-999,0,0,0,0,0,0,0,1
26,45,0,0,0,0,0,0,21,4.703349777628176,-1,-999,0,0,0,0,0,0,0,1
22,33,0,0,0,0,0,1,0,4.005828307335031,5125,58,0,3,1,32,0,0,0,1
26,34,0,0,0,0,0,0,20,4.645812839770138,-1,-999,0,0,0,0,0,0,0,1
24,28,0,0,1,1,0,0,0,4.1369868042823335,6599,-999,0,0,0,0,0,0,0,1
17,9,0,0,0,0,0,0,4,4.260828171224456,9202,-999,0,0,0,0,0,0,0,1
20,20,0,0,0,0,0,0,0,4.20599144773606,6106,35,0,4,0,11,0,0,0,1
16,4,0,0,0,0,0,0,0,3.6800893536948065,-1,-999,0,15,0,30,0,0,0,1
18,26,0,0,0,0,0,0,0,4.265589930954742,-1,-999,0,0,0,0,0,0,0,1
10,19,0,0,0,0,0,0,0,3.591793226077496,667,38,0,0,0,8,0,0,0,1
18,26,0,0,0,0,0,0,4,4.396080559034224,-1,-999,0,0,0,0,0,0,0,1
17,98,0,0,0,1,0,1,16,4.588210608351639,-1,-999,0,0,0,0,0,0,0,1
15,32,0,0,0,1,0,0,0,4.23146782611735,650,87,0,0,0,0,0,0,0,1
15,30,0,0,0,0,0,0,1,4.2343083535732555,650,87,0,0,0,0,0,0,0,1
15,57,0,0,0,0,0,0,11,4.726318838740555,650,87,0,0,0,0,0,0,0,1
17,1,0,0,0,0,0,0,0,3.7532696895151085,-1,-999,0,0,0,0,0,0,0,1
15,20,0,0,0,0,0,0,0,4.189238255803026,650,87,0,0,0,0,0,0,0,1
6,7,0,0,0,0,0,0,2,3.9841837197791894,6225,87,0,0,1,9,0,0,0,1
13,33,0,0,0,0,0,0,0,4.009832718224301,-1,-999,0,0,0,0,0,0,0,1
19,10,0,0,0,0,0,0,0,3.9193819456463714,9148,32,0,24,0,27,0,0,0,1
18,12,0,0,0,1,0,0,0,3.9023039608559693,4382,43,0,0,0,0,0,0,0,1
19,25,0,0,0,0,0,0,0,4.233521852064552,-1,-999,0,0,0,0,0,0,0,1
16,14,0,0,0,0,0,0,0,3.9900097040407405,-1,-999,0,0,0,0,0,0,0,1
12,16,0,0,0,0,0,1,1,3.9900172174899033,-1,-999,0,0,0,0,0,0,0,1
20,89,0,0,0,2,0,0,0,4.302922450057255,6700,24,0,0,0,7,0,0,0,1
26,45,0,0,0,0,0,0,23,4.818689039453171,-1,-999,0,0,0,0,0,0,0,1
18,18,0,0,0,0,0,0,0,4.167219045692385,-1,-999,0,0,0,0,0,0,0,1
24,18,0,0,1,0,0,0,0,4.228666028586767,-1,-999,0,0,0,0,0,0,0,1
26,12,0,0,0,0,0,0,0,4.30274698512241,-1,-999,0,0,0,0,0,0,0,1
13,16,0,0,0,0,0,1,1,4.228972140861001,-1,-999,0,0,0,0,0,0,0,1
13,17,0,0,0,0,0,1,1,4.1885226220933465,-1,-999,0,0,0,0,0,0,0,1
25,47,0,0,0,0,0,0,8,4.400231693386846,5369,-999,0,0,0,0,0,0,0,1
13,13,0,1,0,0,0,0,10,3.9912157102019847,-1,-999,0,0,0,0,0,0,0,1
11,23,0,0,0,0,0,0,1,4.159517480745797,-1,-999,0,0,0,0,0,0,0,1
20,88,0,0,1,1,0,0,11,4.907767735175547,10270,195,0,0,0,34,0,0,0,1
18,35,0,0,0,0,0,0,1,4.140969812638495,6094,30,0,0,0,7,0,0,0,1
18,35,0,0,0,0,0,0,1,4.140969812638495,6094,30,0,0,0,7,0,0,0,1
18,35,0,0,0,0,0,0,1,4.275000545637936,6094,30,0,0,0,7,0,0,0,1
26,19,0,0,0,1,0,0,0,4.108691642503266,-1,-999,0,0,0,0,0,0,0,1
18,47,0,0,0,0,0,0,0,4.228974433627299,-1,-999,0,0,0,0,0,0,0,1
18,46,0,0,0,0,0,0,0,4.245252529790596,-1,-999,0,0,0,0,0,0,0,1
18,47,0,0,0,0,0,0,0,4.228974433627299,-1,-999,0,0,0,0,0,0,0,1
18,46,0,0,0,0,0,0,0,4.245252529790596,-1,-999,0,0,0,0,0,0,0,1
13,17,0,0,0,0,0,1,1,4.1885226220933465,-1,-999,0,0,0,0,0,0,0,1
13,16,0,0,0,0,0,1,1,4.228972140861001,-1,-999,0,0,0,0,0,0,0,1
9,234,0,0,0,0,0,0,4,4.132797922459711,5921,61,0,0,0,0,0,0,0,1
6,32,0,0,0,0,0,0,0,3.908272542355452,9323,43,0,0,0,7,0,0,0,1
26,17,0,0,0,1,0,0,0,3.9582426910248465,-1,-999,0,0,0,0,0,0,0,1
18,37,0,0,0,1,0,0,0,4.413085422941155,6094,30,0,0,0,7,0,0,0,1
26,10,0,0,0,1,0,0,0,4.126862359796814,-1,-999,0,0,0,0,0,0,0,1
9,74,0,0,0,0,0,0,0,4.057779923010004,5921,61,0,0,0,0,0,0,0,1
20,18,0,0,0,0,0,0,0,4.127762474435138,-1,-999,0,0,0,0,0,0,0,1
17,45,0,0,0,0,0,0,4,4.552001407267189,6246,196,0,0,0,0,0,0,0,1
11,18,0,0,0,0,0,0,2,4.249941238143319,293,48,0,0,0,3,0,0,0,1
12,18,0,0,0,0,0,0,0,4.036910717378838,1052,-999,0,0,0,0,0,0,0,1
11,17,0,0,0,0,0,0,2,4.2861465882499115,293,48,0,0,0,3,0,0,0,1
23,18,0,0,0,1,0,2,0,3.933208073322317,-1,-999,0,0,0,0,0,0,0,1
23,17,0,0,0,1,0,2,0,3.9367356598200254,-1,-999,0,0,0,0,0,0,0,1
16,20,0,0,0,0,0,0,0,4.283952766823871,-1,-999,0,0,0,0,0,0,0,1
21,18,0,0,0,0,0,0,0,4.213460597220265,5920,-999,0,0,0,7,0,0,0,1
16,5,0,0,0,0,0,0,0,3.655045546825804,-1,-999,0,15,0,30,0,0,0,1
10,45,0,0,0,1,0,0,0,3.9856795798544478,5099,-999,0,2,1,98,0,0,0,1
12,33,0,0,0,1,0,0,0,4.303724516543195,6815,-999,0,0,0,0,0,0,0,1
12,14,0,0,0,0,0,0,0,4.037749242119859,567,60,0,0,0,0,0,0,0,1
24,5,0,0,2,0,0,0,0,4.041336376912016,5359,-999,0,0,0,0,0,0,0,1
24,53,0,0,0,0,0,0,0,4.426536365733428,-1,61,0,1,3,79,0,0,0,1
29,225,0,0,0,2,0,1,25,5.8803450091232,-1,-999,0,0,0,0,0,0,0,1
5,7,0,0,0,0,0,0,1,3.6818808028034034,6991,55,0,26,0,47,0,0,0,1
22,13,0,0,0,0,0,0,0,3.9784108040822326,-1,53,0,6,0,12,0,0,0,1
11,33,0,0,0,0,0,0,0,4.236228843383061,520,58,0,0,0,6,0,0,0,1
11,14,0,0,0,0,0,0,0,3.902518266288633,520,58,0,0,0,6,0,0,0,1
11,30,0,0,0,1,0,0,0,4.163320189106,520,58,0,0,0,6,0,0,0,1
22,69,0,0,0,2,0,0,0,4.362992594111143,-1,53,0,6,0,12,0,0,0,1
11,45,0,0,0,0,0,0,21,4.582449717453453,-1,-999,0,0,0,0,0,0,0,1
19,13,0,0,0,0,0,0,0,3.901449181656169,8112,79,0,5,0,71,0,0,0,1
18,20,0,0,0,0,0,0,0,3.9754346306068418,7425,-999,0,0,0,0,0,0,0,1
16,37,0,0,0,0,0,0,8,4.3253263791155,7725,44,0,12,0,34,0,0,0,1
11,34,0,0,0,0,0,0,20,4.351613458767677,-1,-999,0,0,0,0,0,0,0,1
10,45,0,0,0,1,0,0,0,3.9856795798544478,5099,-999,0,2,1,98,0,0,0,1
18,24,0,0,0,0,0,0,0,3.8672475399225488,5648,43,0,0,0,23,0,0,1,1
19,21,0,0,0,0,0,0,0,4.13694650097358,-1,-999,0,0,0,0,0,0,0,1
19,20,0,0,0,0,0,0,0,4.159886826639609,-1,-999,0,0,0,0,0,0,0,1
24,98,0,0,0,2,0,0,0,4.368600728190318,9241,-999,0,0,0,0,0,0,0,1
24,89,0,0,0,2,0,0,0,4.303426660836215,9241,-999,0,0,0,0,0,0,0,1
18,89,0,0,0,2,0,0,0,4.350599177506208,6861,-999,0,0,0,0,0,0,0,1
24,89,0,0,0,2,0,0,0,4.333506998123188,9241,-999,0,0,0,0,0,0,0,1
21,20,0,0,0,0,0,0,0,4.1126492827408,4420,-999,0,0,0,0,0,0,0,1
21,19,0,0,0,0,0,0,0,4.133931406291106,4420,-999,0,0,0,0,0,0,0,1
18,26,0,0,0,0,0,0,17,4.461161861367234,4382,43,0,0,0,0,0,0,0,1
19,100,0,0,0,1,0,0,0,4.734093793676524,4461,82,0,23,4,59,0,0,0,1
16,89,0,0,0,2,0,0,0,4.3269890787762915,1756,57,0,0,0,29,0,0,1,1
16,19,0,0,0,0,0,0,0,4.129947184477477,4841,46,0,0,0,9,0,0,0,1
21,41,0,0,0,1,0,0,0,4.269251044885639,4420,-999,0,0,0,0,0,0,0,1
18,20,0,0,0,0,0,0,0,3.9754346306068418,7425,-999,0,0,0,0,0,0,0,1
18,19,0,0,0,0,0,0,0,3.9905863803852366,7425,-999,0,0,0,0,0,0,0,1
13,63,0,0,0,0,0,0,28,4.816195118271573,-1,43,0,0,0,0,0,0,0,1
21,20,0,0,0,0,0,0,0,4.157268229617389,4420,-999,0,0,0,0,0,0,0,1
24,20,0,0,0,0,0,0,0,4.235479998537294,-1,61,0,1,3,79,0,0,0,1
24,19,0,0,0,0,0,0,0,4.2561746300696415,-1,61,0,1,3,79,0,0,0,1
6,61,0,0,0,1,0,0,0,4.2092740620026685,34,56,0,0,0,0,0,0,0,1
16,13,0,0,0,0,0,0,0,3.9193819456463714,-1,-999,0,0,0,0,0,0,0,1
21,41,0,0,0,1,0,0,0,4.269251044885639,4420,-999,0,0,0,0,0,0,0,1
11,54,0,0,0,0,0,0,0,4.206072967364548,520,58,0,0,0,6,0,0,0,1
11,58,0,0,0,1,0,0,0,4.263281624801757,520,58,0,0,0,6,0,0,0,1
16,113,0,0,0,0,0,0,4,5.213572299388084,-1,-999,0,0,0,4,0,0,0,1
27,27,0,0,0,0,0,0,1,4.365013648887185,-1,-999,0,0,0,0,0,0,0,1
19,99,0,0,0,1,0,0,0,4.730550312981583,4461,82,0,23,4,59,0,0,0,1
11,54,0,0,0,0,0,0,0,4.188198571839507,-1,58,0,0,0,6,0,0,0,1
15,54,0,0,0,0,0,0,21,4.77886513855221,-1,-999,0,0,0,0,0,0,0,1
16,4,0,0,1,0,0,0,0,3.8841550945958043,959,-999,0,0,0,0,0,0,0,1
10,8,0,0,1,0,0,0,6,3.8332696895151086,-1,-999,0,0,0,0,0,0,0,1
38,41,0,0,5,1,0,0,8,4.416628053026088,-1,-999,0,0,0,0,0,0,0,1
15,60,0,0,1,0,0,0,6,4.982015571453801,10466,61,0,0,0,1,0,0,0,1
25,18,0,0,1,0,0,0,0,4.263465189601647,-1,-999,0,0,0,0,0,0,0,1
25,8,0,0,1,0,0,0,0,4.22113098057927,-1,-999,0,0,0,0,0,0,0,1
16,10,0,0,0,0,0,0,0,4.233639952626227,-1,-999,0,0,0,0,0,0,0,1
24,8,0,0,1,0,0,0,0,4.199079570624175,-1,-999,0,0,0,0,0,0,0,1
38,20,0,0,5,0,0,0,8,4.233188007359264,-1,-999,0,0,0,0,0,0,0,1
16,11,0,0,0,0,0,0,0,4.205109900073869,-1,-999,0,0,0,0,0,0,0,1
16,28,0,0,0,0,0,0,0,4.108220684896646,-1,-999,0,0,0,0,0,0,0,1
19,15,0,0,0,0,0,0,0,4.094760845817661,-1,-999,0,0,0,0,0,0,0,1
13,32,0,0,0,1,0,0,4,4.443053603040051,-1,-999,0,0,0,0,0,0,0,1
16,24,0,0,0,0,0,0,4,4.3978967670691205,-1,-999,0,0,0,0,0,0,0,1
16,12,0,0,0,0,0,0,0,4.2861465882499115,-1,-999,0,0,0,0,0,0,0,1
19,15,0,0,0,0,0,0,0,4.094760845817661,-1,-999,0,0,0,0,0,0,0,1
9,10,0,0,0,0,0,0,0,3.792376622970446,-1,-999,0,0,0,0,0,0,0,1
19,17,0,0,0,0,0,0,0,4.097906255195964,-1,-999,0,0,0,0,0,0,0,1
21,29,0,0,0,1,0,0,0,4.17465306863805,-1,40,0,0,0,0,0,0,0,1
